check_number,session_start
6772,15:30:00.000
1503,22:30:00.000
7173,06:00:00.000
1279,14:00:00.000
9983,22:15:00.000
6118,08:42:00.000
8724,21:00:00.000
7630,07:30:00.000
6291,21:00:00.000
2842,14:15:00.000
3114,21:00:00.000
1785,06:00:00.000
6472,07:00:00.000
8310,07:30:00.000
994,14:15:00.000
2945,15:30:00.000
4078,15:30:00.000
4154,14:15:00.000
7414,07:30:00.000
8954,23:42:00.000
1743,22:30:00.000
7700,14:15:00.000
2022,14:00:00.000
1563,07:30:00.000
9949,23:42:00.000
7560,06:00:00.000
1922,14:15:00.000
6556,15:00:00.000
2764,23:42:00.000
8776,15:30:00.000
6510,22:15:00.000
666,07:30:00.000
5101,21:00:00.000
6522,22:30:00.000
6822,15:34:00.000
4609,07:30:00.000
9059,15:30:00.000
560,06:00:00.000
759,06:00:00.000
8818,15:00:00.000
7936,15:34:00.000
2650,22:15:00.000
1680,21:00:00.000
5559,08:42:00.000
9948,21:00:00.000
3669,15:34:00.000
3805,22:30:00.000
4444,07:30:00.000
7736,08:42:00.000
2174,21:00:00.000
5201,07:00:00.000
9532,06:00:00.000
9179,22:15:00.000
6920,15:00:00.000
6152,15:34:00.000
5087,15:34:00.000
1466,15:34:00.000
5578,15:30:00.000
3238,07:00:00.000
3503,14:00:00.000
6694,15:34:00.000
3293,21:00:00.000
5988,22:30:00.000
6712,22:15:00.000
8655,15:34:00.000
7929,23:42:00.000
3413,21:00:00.000
1052,21:00:00.000
6016,06:00:00.000
2150,06:00:00.000
7539,14:00:00.000
3994,06:00:00.000
8628,21:00:00.000
1677,14:15:00.000
6922,14:00:00.000
4643,22:30:00.000
8750,21:00:00.000
1496,15:00:00.000
9774,15:30:00.000
8379,15:34:00.000
5952,15:30:00.000
2049,15:34:00.000
572,06:15:00.000
223,07:00:00.000
1965,21:00:00.000
7804,07:00:00.000
6496,08:42:00.000
929,15:34:00.000
3828,22:30:00.000
3895,15:34:00.000
2624,14:00:00.000
1172,15:34:00.000
726,21:00:00.000
1218,14:15:00.000
3361,21:00:00.000
1442,22:30:00.000
8712,07:00:00.000
3950,15:34:00.000
1090,21:00:00.000
4820,15:34:00.000
9302,15:30:00.000
3360,22:15:00.000
2585,21:00:00.000
7124,21:00:00.000
8533,14:15:00.000
4175,15:00:00.000
2326,15:34:00.000
8841,15:34:00.000
3974,22:30:00.000
6855,08:42:00.000
5297,21:00:00.000
296,21:00:00.000
7670,14:15:00.000
3286,06:15:00.000
8042,14:15:00.000
6808,14:15:00.000
6128,06:15:00.000
850,21:00:00.000
1509,07:00:00.000
1341,15:34:00.000
1217,22:15:00.000
4259,07:00:00.000
1823,07:30:00.000
56,15:00:00.000
6478,06:00:00.000
7866,06:00:00.000
2961,06:00:00.000
5696,15:34:00.000
7889,23:42:00.000
7359,07:00:00.000
3299,14:00:00.000
757,21:00:00.000
9776,15:00:00.000
5133,21:00:00.000
2239,23:42:00.000
1321,22:15:00.000
8821,15:00:00.000
3463,15:30:00.000
9339,15:00:00.000
8303,15:00:00.000
8684,08:42:00.000
854,14:15:00.000
5856,15:34:00.000
8319,22:30:00.000
3687,21:00:00.000
2007,15:00:00.000
5702,07:30:00.000
5617,06:15:00.000
3282,22:15:00.000
2518,23:42:00.000
3648,07:00:00.000
3967,14:00:00.000
3942,14:15:00.000
4930,15:00:00.000
6488,14:00:00.000
6405,06:15:00.000
1319,06:15:00.000
4792,15:34:00.000
4833,06:00:00.000
2527,15:34:00.000
2905,15:34:00.000
8113,21:00:00.000
7449,08:42:00.000
9788,14:00:00.000
3519,06:00:00.000
3352,23:42:00.000
2315,21:00:00.000
7649,14:15:00.000
556,22:30:00.000
139,14:15:00.000
723,22:15:00.000
8783,14:00:00.000
4479,22:30:00.000
8345,06:00:00.000
1284,15:00:00.000
1532,21:00:00.000
4276,14:15:00.000
3385,15:34:00.000
1640,06:15:00.000
9399,14:00:00.000
528,06:00:00.000
7811,07:30:00.000
2717,23:42:00.000
1043,15:30:00.000
1313,22:15:00.000
8595,08:42:00.000
6162,21:00:00.000
62,06:00:00.000
1216,15:30:00.000
9817,22:15:00.000
7738,23:42:00.000
354,22:15:00.000
7220,23:42:00.000
1708,14:15:00.000
5321,14:15:00.000
2697,21:00:00.000
2477,07:30:00.000
7806,06:00:00.000
7053,08:42:00.000
7675,21:00:00.000
4824,06:15:00.000
7733,07:30:00.000
966,22:30:00.000
285,21:00:00.000
6853,06:15:00.000
3354,06:15:00.000
7761,14:00:00.000
4809,15:34:00.000
4267,14:15:00.000
3067,22:15:00.000
5288,21:00:00.000
8988,21:00:00.000
4092,06:15:00.000
1925,06:00:00.000
4568,22:15:00.000
3988,21:00:00.000
9127,22:30:00.000
8425,21:00:00.000
9167,21:00:00.000
1510,22:30:00.000
880,06:00:00.000
8465,15:30:00.000
8710,14:00:00.000
4221,21:00:00.000
2645,07:00:00.000
5991,07:00:00.000
1360,22:30:00.000
4611,21:00:00.000
9228,21:00:00.000
6004,14:15:00.000
3640,08:42:00.000
2411,21:00:00.000
4560,15:00:00.000
3686,07:30:00.000
1275,06:00:00.000
8173,06:00:00.000
6550,07:30:00.000
1059,14:00:00.000
9222,15:00:00.000
8321,23:42:00.000
4320,22:30:00.000
3576,15:30:00.000
4421,21:00:00.000
1191,15:34:00.000
1042,06:00:00.000
9109,08:42:00.000
1832,15:34:00.000
9572,07:00:00.000
1649,07:30:00.000
5876,06:15:00.000
663,07:30:00.000
8998,06:15:00.000
2482,22:30:00.000
8989,15:30:00.000
2384,22:30:00.000
6668,06:00:00.000
2856,22:15:00.000
238,14:15:00.000
8708,23:42:00.000
9835,21:00:00.000
472,15:30:00.000
7996,22:15:00.000
577,14:00:00.000
9223,06:00:00.000
8396,15:00:00.000
1523,15:00:00.000
7747,06:15:00.000
3595,14:00:00.000
8677,23:42:00.000
1309,21:00:00.000
4255,07:30:00.000
3722,21:00:00.000
3484,21:00:00.000
9991,22:15:00.000
3347,06:15:00.000
309,23:42:00.000
6435,06:00:00.000
9288,23:42:00.000
4405,22:30:00.000
3899,22:30:00.000
5174,14:15:00.000
3800,23:42:00.000
6477,06:00:00.000
5334,07:30:00.000
4488,15:34:00.000
8813,08:42:00.000
4079,06:00:00.000
2627,06:00:00.000
5959,06:00:00.000
4316,07:00:00.000
6351,23:42:00.000
9148,07:30:00.000
7652,14:00:00.000
6680,15:34:00.000
2744,14:15:00.000
7980,22:30:00.000
4979,23:42:00.000
7612,14:15:00.000
3416,08:42:00.000
7076,15:00:00.000
9217,21:00:00.000
4770,15:00:00.000
6565,08:42:00.000
1270,06:00:00.000
8195,06:15:00.000
7205,07:30:00.000
4634,08:42:00.000
686,22:30:00.000
6870,22:30:00.000
1687,07:30:00.000
8561,15:34:00.000
2143,15:34:00.000
3434,06:15:00.000
9144,21:00:00.000
5540,14:00:00.000
8755,08:42:00.000
476,06:00:00.000
8477,14:15:00.000
1860,07:00:00.000
9029,14:00:00.000
4119,14:15:00.000
8850,15:00:00.000
1662,06:00:00.000
6423,15:34:00.000
6379,21:00:00.000
1788,15:34:00.000
4664,22:30:00.000
1924,14:00:00.000
3272,06:00:00.000
6367,14:00:00.000
3801,23:42:00.000
3112,08:42:00.000
3296,08:42:00.000
8141,22:30:00.000
3472,07:30:00.000
895,08:42:00.000
405,21:00:00.000
2368,23:42:00.000
4908,22:30:00.000
289,06:15:00.000
2219,14:00:00.000
7693,07:30:00.000
1689,22:30:00.000
4474,15:30:00.000
3726,15:34:00.000
7995,22:15:00.000
7762,08:42:00.000
6189,15:30:00.000
514,14:00:00.000
9270,21:00:00.000
9843,06:00:00.000
1892,07:00:00.000
5874,07:00:00.000
8508,15:00:00.000
2651,06:00:00.000
2886,15:30:00.000
1063,14:15:00.000
3456,08:42:00.000
3641,06:15:00.000
7890,23:42:00.000
6655,07:00:00.000
8720,21:00:00.000
4842,21:00:00.000
4724,15:00:00.000
9007,06:15:00.000
3552,06:15:00.000
4138,06:15:00.000
1151,23:42:00.000
1784,07:30:00.000
7242,14:15:00.000
2630,07:30:00.000
8539,23:42:00.000
4829,06:15:00.000
2335,15:34:00.000
1663,07:30:00.000
3465,21:00:00.000
2231,23:42:00.000
3481,23:42:00.000
1291,15:30:00.000
4352,14:15:00.000
8449,15:00:00.000
1007,15:00:00.000
1932,15:30:00.000
6934,15:30:00.000
5064,08:42:00.000
1536,21:00:00.000
6790,07:00:00.000
7030,14:15:00.000
3065,14:00:00.000
1114,22:30:00.000
7613,06:15:00.000
9848,14:15:00.000
4937,21:00:00.000
3913,06:15:00.000
9215,23:42:00.000
5573,06:15:00.000
5747,14:00:00.000
1054,15:00:00.000
8215,15:34:00.000
4265,22:30:00.000
3694,21:00:00.000
2543,07:00:00.000
3579,14:00:00.000
7390,15:34:00.000
7695,14:15:00.000
3556,23:42:00.000
6225,21:00:00.000
3908,21:00:00.000
6736,21:00:00.000
2992,22:30:00.000
9407,14:00:00.000
6175,23:42:00.000
3898,14:00:00.000
4102,15:00:00.000
5961,06:15:00.000
2037,08:42:00.000
4702,21:00:00.000
8788,08:42:00.000
3689,22:15:00.000
1146,07:30:00.000
8056,21:00:00.000
6544,08:42:00.000
3766,21:00:00.000
6413,22:30:00.000
6221,07:00:00.000
8565,21:00:00.000
454,06:15:00.000
4457,06:15:00.000
3940,22:30:00.000
2033,15:30:00.000
3103,07:30:00.000
6126,15:00:00.000
7436,22:15:00.000
4296,21:00:00.000
2654,22:15:00.000
4132,06:00:00.000
1277,06:00:00.000
9524,21:00:00.000
9691,14:00:00.000
4761,06:00:00.000
6083,22:30:00.000
7366,08:42:00.000
725,07:30:00.000
1266,15:00:00.000
5244,22:15:00.000
9396,14:15:00.000
3930,15:30:00.000
135,22:30:00.000
9745,07:00:00.000
7814,15:00:00.000
3608,06:15:00.000
2939,15:00:00.000
7042,22:30:00.000
2614,22:30:00.000
9128,08:42:00.000
8452,23:42:00.000
4281,21:00:00.000
6801,22:30:00.000
6517,23:42:00.000
8292,08:42:00.000
890,23:42:00.000
8218,06:15:00.000
9361,21:00:00.000
9612,15:34:00.000
4252,15:34:00.000
6816,06:15:00.000
9724,07:30:00.000
2907,23:42:00.000
9588,21:00:00.000
3628,07:30:00.000
7163,23:42:00.000
4309,21:00:00.000
9362,21:00:00.000
8402,15:34:00.000
4685,22:15:00.000
3319,22:15:00.000
7728,22:30:00.000
3708,21:00:00.000
9530,15:34:00.000
7469,22:15:00.000
1527,06:00:00.000
6927,15:30:00.000
4687,07:30:00.000
8220,07:00:00.000
6431,22:15:00.000
5865,14:00:00.000
5595,08:42:00.000
3267,15:34:00.000
4406,22:30:00.000
2629,14:00:00.000
4617,14:00:00.000
3728,15:34:00.000
3732,14:15:00.000
3631,23:42:00.000
1599,22:15:00.000
7455,15:00:00.000
6312,07:30:00.000
7609,15:34:00.000
4896,14:15:00.000
197,15:00:00.000
1934,07:30:00.000
9629,06:00:00.000
2649,14:15:00.000
5939,23:42:00.000
2307,14:00:00.000
9763,06:00:00.000
6160,06:00:00.000
7525,21:00:00.000
4372,06:15:00.000
9159,06:00:00.000
6538,06:00:00.000
5706,15:34:00.000
1026,21:00:00.000
3215,14:15:00.000
9186,08:42:00.000
3738,14:00:00.000
632,15:30:00.000
3398,06:15:00.000
2481,06:15:00.000
3159,07:30:00.000
6065,15:34:00.000
7193,07:00:00.000
9050,08:42:00.000
6800,21:00:00.000
1476,07:00:00.000
7215,15:00:00.000
7137,14:15:00.000
1396,15:34:00.000
9914,22:30:00.000
7486,21:00:00.000
8727,15:30:00.000
9036,14:00:00.000
4377,08:42:00.000
2388,14:00:00.000
2210,15:00:00.000
7248,15:30:00.000
3147,15:00:00.000
2416,07:00:00.000
2003,14:15:00.000
4732,22:15:00.000
3981,15:00:00.000
4261,23:42:00.000
5739,15:00:00.000
5088,14:00:00.000
5909,08:42:00.000
3178,08:42:00.000
5830,23:42:00.000
9579,22:15:00.000
4247,21:00:00.000
4604,08:42:00.000
8761,22:30:00.000
3457,21:00:00.000
5882,07:00:00.000
2754,23:42:00.000
9961,21:00:00.000
4596,21:00:00.000
4806,06:15:00.000
9171,15:34:00.000
4779,23:42:00.000
9614,15:00:00.000
4556,23:42:00.000
7203,06:00:00.000
546,14:15:00.000
3674,07:30:00.000
3172,07:00:00.000
7451,06:15:00.000
4620,15:34:00.000
9690,15:00:00.000
6102,22:15:00.000
382,22:15:00.000
845,21:00:00.000
7720,07:00:00.000
4050,07:30:00.000
5124,06:15:00.000
5276,15:34:00.000
5348,22:15:00.000
1941,15:00:00.000
1583,06:00:00.000
8341,06:00:00.000
7940,06:00:00.000
4481,22:30:00.000
1959,15:30:00.000
5907,15:00:00.000
136,06:00:00.000
6606,14:15:00.000
5304,15:34:00.000
7128,08:42:00.000
2736,22:30:00.000
4055,21:00:00.000
6675,08:42:00.000
8196,07:00:00.000
3226,15:00:00.000
1716,06:15:00.000
7833,15:34:00.000
2165,22:15:00.000
4749,14:00:00.000
7766,06:15:00.000
8001,14:15:00.000
3411,15:34:00.000
7552,22:30:00.000
858,21:00:00.000
6195,21:00:00.000
1653,23:42:00.000
2828,14:15:00.000
6369,15:34:00.000
810,06:00:00.000
8948,15:00:00.000
9458,15:00:00.000
4630,14:15:00.000
3673,15:00:00.000
8916,15:34:00.000
3274,21:00:00.000
8612,07:00:00.000
7740,08:42:00.000
9239,23:42:00.000
3085,14:15:00.000
4932,06:15:00.000
7370,21:00:00.000
9354,07:00:00.000
610,22:30:00.000
7566,21:00:00.000
2196,21:00:00.000
9066,22:30:00.000
2182,08:42:00.000
6476,15:34:00.000
5711,15:30:00.000
2406,15:00:00.000
3873,14:00:00.000
6554,14:15:00.000
3258,07:30:00.000
743,07:00:00.000
7950,22:15:00.000
5167,22:30:00.000
1600,15:34:00.000
1550,14:15:00.000
2245,21:00:00.000
4794,21:00:00.000
3446,06:00:00.000
7842,22:30:00.000
5227,07:00:00.000
2911,22:30:00.000
7909,15:00:00.000
8592,15:30:00.000
7666,15:00:00.000
5529,15:00:00.000
4928,08:42:00.000
9417,22:15:00.000
625,07:30:00.000
3449,21:00:00.000
161,21:00:00.000
491,08:42:00.000
8766,15:30:00.000
7773,23:42:00.000
1556,23:42:00.000
7983,14:00:00.000
3231,21:00:00.000
1779,08:42:00.000
6941,08:42:00.000
8666,06:15:00.000
7070,21:00:00.000
8258,15:34:00.000
7028,21:00:00.000
1651,22:30:00.000
8021,15:00:00.000
379,08:42:00.000
3520,06:15:00.000
8459,07:30:00.000
6704,07:00:00.000
9599,06:15:00.000
5623,07:00:00.000
1748,15:30:00.000
5548,15:00:00.000
8471,14:15:00.000
2374,15:00:00.000
450,21:00:00.000
4435,06:15:00.000
803,14:00:00.000
503,14:00:00.000
6495,15:30:00.000
3723,14:00:00.000
5163,07:30:00.000
5370,21:00:00.000
7679,14:15:00.000
9197,06:15:00.000
7923,21:00:00.000
6165,22:15:00.000
3791,15:30:00.000
4385,14:00:00.000
9266,07:00:00.000
477,21:00:00.000
7865,06:15:00.000
4484,14:00:00.000
8974,22:15:00.000
363,07:30:00.000
5749,15:00:00.000
4715,07:30:00.000
1448,21:00:00.000
8656,22:30:00.000
3833,15:34:00.000
8428,23:42:00.000
2901,22:15:00.000
7567,21:00:00.000
259,22:15:00.000
6263,14:15:00.000
9801,21:00:00.000
4972,15:34:00.000
9715,07:30:00.000
6101,06:15:00.000
2601,06:00:00.000
9476,06:00:00.000
9046,14:15:00.000
3376,08:42:00.000
1033,07:00:00.000
1644,23:42:00.000
9773,08:42:00.000
7343,22:30:00.000
9390,06:15:00.000
8127,21:00:00.000
2983,15:34:00.000
8543,08:42:00.000
2271,22:15:00.000
4287,14:00:00.000
475,21:00:00.000
6984,21:00:00.000
1868,06:00:00.000
9772,21:00:00.000
9030,14:00:00.000
8496,07:30:00.000
9200,14:15:00.000
2587,14:00:00.000
3100,21:00:00.000
2094,23:42:00.000
7799,21:00:00.000
5807,21:00:00.000
9095,07:00:00.000
5940,14:00:00.000
5493,22:15:00.000
1394,07:30:00.000
3133,06:00:00.000
9795,15:30:00.000
2300,14:15:00.000
1105,21:00:00.000
7680,14:15:00.000
7787,06:00:00.000
4540,07:30:00.000
3367,22:30:00.000
4830,08:42:00.000
8261,15:34:00.000
7828,08:42:00.000
3030,22:15:00.000
8661,21:00:00.000
9694,06:00:00.000
6821,14:15:00.000
4059,08:42:00.000
835,08:42:00.000
1632,22:15:00.000
4201,14:00:00.000
5043,21:00:00.000
1011,21:00:00.000
4962,14:15:00.000
3812,23:42:00.000
4691,06:15:00.000
4113,07:30:00.000
3058,06:15:00.000
4361,22:30:00.000
9434,23:42:00.000
1876,21:00:00.000
1756,15:34:00.000
5071,07:00:00.000
9915,21:00:00.000
6733,07:30:00.000
6223,21:00:00.000
1819,21:00:00.000
4811,07:00:00.000
8356,06:00:00.000
9194,14:00:00.000
6063,15:34:00.000
5614,21:00:00.000
9240,07:30:00.000
744,15:00:00.000
5164,15:30:00.000
5934,08:42:00.000
9752,06:00:00.000
3149,07:30:00.000
6710,22:30:00.000
6831,06:00:00.000
5658,15:34:00.000
5225,15:30:00.000
1424,21:00:00.000
8852,08:42:00.000
6914,06:00:00.000
5081,14:00:00.000
8690,23:42:00.000
3121,06:00:00.000
5459,07:30:00.000
2617,22:15:00.000
6974,14:15:00.000
2868,07:30:00.000
1534,15:34:00.000
5434,22:15:00.000
5150,06:15:00.000
4844,08:42:00.000
6464,15:00:00.000
7999,22:15:00.000
6169,22:30:00.000
659,08:42:00.000
5464,22:30:00.000
9714,21:00:00.000
5405,14:15:00.000
3368,07:30:00.000
5157,07:30:00.000
3153,07:00:00.000
1040,22:15:00.000
964,15:00:00.000
6033,15:00:00.000
9079,15:30:00.000
9521,14:00:00.000
4076,15:34:00.000
196,06:15:00.000
5541,15:30:00.000
3088,07:30:00.000
4541,14:15:00.000
6192,07:30:00.000
1555,14:00:00.000
7665,07:30:00.000
4248,15:34:00.000
8580,15:00:00.000
3643,21:00:00.000
4758,21:00:00.000
7642,15:30:00.000
8936,21:00:00.000
1035,22:30:00.000
3062,15:34:00.000
3169,22:15:00.000
9204,15:00:00.000
3622,07:30:00.000
4531,06:15:00.000
8986,22:30:00.000
4100,21:00:00.000
8650,15:00:00.000
653,15:34:00.000
5121,07:30:00.000
806,08:42:00.000
4496,08:42:00.000
1977,21:00:00.000
956,08:42:00.000
8438,21:00:00.000
3737,07:00:00.000
6059,08:42:00.000
1261,15:00:00.000
5481,23:42:00.000
1982,06:00:00.000
2994,06:15:00.000
3746,15:00:00.000
2742,23:42:00.000
4898,08:42:00.000
3412,07:00:00.000
651,21:00:00.000
8939,14:15:00.000
1619,23:42:00.000
4589,15:34:00.000
10,21:00:00.000
5023,15:34:00.000
9038,14:00:00.000
2875,21:00:00.000
1815,07:00:00.000
9071,15:30:00.000
8432,07:30:00.000
2729,15:30:00.000
1085,14:00:00.000
8034,22:15:00.000
4595,14:00:00.000
4087,07:00:00.000
4205,23:42:00.000
7200,15:00:00.000
2010,08:42:00.000
2789,21:00:00.000
629,14:15:00.000
3910,22:15:00.000
7162,06:00:00.000
2394,06:00:00.000
9670,15:00:00.000
2085,06:15:00.000
2607,07:00:00.000
8097,06:00:00.000
1430,14:15:00.000
5501,23:42:00.000
342,14:00:00.000
1024,22:30:00.000
6871,06:00:00.000
3893,23:42:00.000
4114,07:30:00.000
3373,15:00:00.000
3588,14:00:00.000
9766,06:00:00.000
2646,07:00:00.000
2825,06:15:00.000
2005,15:34:00.000
1526,23:42:00.000
1725,15:30:00.000
1243,07:00:00.000
9189,22:15:00.000
7323,22:15:00.000
9999,06:15:00.000
9641,15:00:00.000
3999,06:00:00.000
3101,06:15:00.000
8416,15:34:00.000
1147,14:15:00.000
1545,07:30:00.000
8264,06:15:00.000
781,14:15:00.000
9584,22:15:00.000
5449,22:30:00.000
9088,14:15:00.000
6796,06:00:00.000
2565,06:00:00.000
9496,15:30:00.000
7018,15:30:00.000
4597,06:15:00.000
532,14:00:00.000
4471,15:30:00.000
5672,21:00:00.000
8098,22:15:00.000
335,15:34:00.000
4066,15:34:00.000
5851,08:42:00.000
7113,14:00:00.000
6993,22:15:00.000
9311,22:30:00.000
4693,07:30:00.000
5908,21:00:00.000
2906,14:15:00.000
2179,07:00:00.000
5965,21:00:00.000
1826,15:30:00.000
1483,23:42:00.000
2160,21:00:00.000
8191,14:15:00.000
1984,22:15:00.000
587,21:00:00.000
3531,21:00:00.000
4641,07:30:00.000
2531,21:00:00.000
2091,06:15:00.000
9363,06:15:00.000
997,21:00:00.000
4789,06:00:00.000
7533,21:00:00.000
2222,15:34:00.000
9793,21:00:00.000
8623,22:30:00.000
6323,21:00:00.000
5700,07:30:00.000
1533,21:00:00.000
8077,21:00:00.000
9188,07:30:00.000
4142,08:42:00.000
3969,14:15:00.000
8563,22:30:00.000
4768,15:30:00.000
1525,15:30:00.000
2101,14:15:00.000
6015,06:15:00.000
8335,21:00:00.000
7987,15:34:00.000
5955,21:00:00.000
6119,15:34:00.000
2812,07:00:00.000
5401,23:42:00.000
4598,15:30:00.000
1301,07:00:00.000
4599,06:15:00.000
2493,15:00:00.000
4519,15:30:00.000
1100,15:34:00.000
6392,15:30:00.000
6929,06:15:00.000
9805,22:30:00.000
9765,15:34:00.000
4419,15:00:00.000
1672,06:00:00.000
768,21:00:00.000
8050,21:00:00.000
3466,22:15:00.000
1031,21:00:00.000
3977,15:34:00.000
5917,07:00:00.000
5349,15:34:00.000
2623,14:15:00.000
704,22:30:00.000
9437,15:00:00.000
3797,06:15:00.000
9146,15:00:00.000
1079,15:30:00.000
5203,06:15:00.000
6122,08:42:00.000
7383,21:00:00.000
8314,15:00:00.000
5092,22:15:00.000
8265,06:00:00.000
3757,15:30:00.000
1636,08:42:00.000
3751,21:00:00.000
9480,15:00:00.000
4773,06:15:00.000
7659,15:34:00.000
7697,07:30:00.000
1522,21:00:00.000
3426,15:00:00.000
153,07:00:00.000
3402,06:00:00.000
8780,14:15:00.000
217,14:00:00.000
3829,06:00:00.000
4441,22:30:00.000
2164,21:00:00.000
6430,23:42:00.000
4323,22:15:00.000
6317,22:15:00.000
1224,21:00:00.000
9134,23:42:00.000
3461,21:00:00.000
1112,15:34:00.000
9934,14:00:00.000
1037,22:15:00.000
8627,15:30:00.000
1140,15:30:00.000
9378,06:15:00.000
2690,07:00:00.000
3978,07:00:00.000
5147,14:00:00.000
2968,22:30:00.000
1420,06:15:00.000
9032,06:15:00.000
4988,07:30:00.000
9644,22:15:00.000
5287,14:00:00.000
687,07:00:00.000
3661,08:42:00.000
2496,15:30:00.000
4808,14:00:00.000
3375,15:34:00.000
7975,15:30:00.000
2777,21:00:00.000
1127,06:15:00.000
4564,07:00:00.000
6124,14:15:00.000
5937,07:00:00.000
8454,23:42:00.000
97,23:42:00.000
8715,21:00:00.000
4182,15:00:00.000
6764,06:00:00.000
645,21:00:00.000
2492,15:00:00.000
7444,15:34:00.000
6514,15:00:00.000
365,15:34:00.000
8370,15:00:00.000
9336,22:15:00.000
3606,21:00:00.000
5483,14:15:00.000
6616,15:34:00.000
2254,22:30:00.000
5820,15:00:00.000
221,07:00:00.000
3037,22:15:00.000
9220,22:15:00.000
5980,07:30:00.000
2433,21:00:00.000
7984,21:00:00.000
1354,15:00:00.000
3141,21:00:00.000
871,15:30:00.000
5136,22:30:00.000
1623,06:15:00.000
5686,06:00:00.000
7178,14:00:00.000
6699,15:30:00.000
6720,15:34:00.000
3917,07:00:00.000
7375,23:42:00.000
4367,22:30:00.000
2846,15:34:00.000
750,22:15:00.000
5024,23:42:00.000
7654,07:00:00.000
937,06:00:00.000
794,08:42:00.000
4872,14:15:00.000
4591,07:30:00.000
5109,21:00:00.000
5922,06:15:00.000
8473,06:00:00.000
7302,07:00:00.000
1688,08:42:00.000
1918,15:30:00.000
2123,21:00:00.000
7660,07:00:00.000
7870,22:30:00.000
7604,08:42:00.000
5272,08:42:00.000
6230,21:00:00.000
3788,06:15:00.000
6347,22:30:00.000
7298,08:42:00.000
6607,23:42:00.000
2964,22:30:00.000
1803,06:15:00.000
6528,14:15:00.000
7839,15:30:00.000
8768,22:15:00.000
813,07:00:00.000
3693,22:15:00.000
1139,21:00:00.000
4947,14:15:00.000
384,06:15:00.000
907,06:15:00.000
6907,22:15:00.000
8249,06:15:00.000
578,08:42:00.000
2715,14:15:00.000
6918,21:00:00.000
6385,14:15:00.000
5963,07:00:00.000
5413,15:00:00.000
4644,22:30:00.000
1972,21:00:00.000
8807,15:00:00.000
7474,15:34:00.000
5080,06:15:00.000
8597,06:15:00.000
1546,21:00:00.000
3242,08:42:00.000
692,15:30:00.000
6868,21:00:00.000
2969,15:30:00.000
399,15:30:00.000
3300,06:00:00.000
4084,08:42:00.000
2505,15:30:00.000
7964,22:15:00.000
2177,14:15:00.000
4127,22:15:00.000
9742,15:00:00.000
1047,06:00:00.000
3611,08:42:00.000
5420,07:00:00.000
8139,07:00:00.000
57,22:30:00.000
7653,15:00:00.000
8905,07:30:00.000
9636,06:00:00.000
853,07:00:00.000
983,07:30:00.000
3307,21:00:00.000
1468,21:00:00.000
6576,22:15:00.000
8713,14:00:00.000
6398,08:42:00.000
7615,22:30:00.000
5295,06:00:00.000
7538,14:00:00.000
341,14:00:00.000
5843,14:00:00.000
6277,15:30:00.000
3240,23:42:00.000
8174,21:00:00.000
715,07:00:00.000
1945,15:30:00.000
1505,21:00:00.000
1955,14:15:00.000
6078,07:00:00.000
1973,08:42:00.000
7798,22:15:00.000
8860,15:00:00.000
9099,23:42:00.000
9428,07:00:00.000
847,08:42:00.000
314,15:00:00.000
5426,06:00:00.000
8923,08:42:00.000
8700,07:00:00.000
1463,15:00:00.000
2020,21:00:00.000
6747,22:15:00.000
8223,14:15:00.000
2809,22:30:00.000
6549,06:00:00.000
6664,07:30:00.000
3846,15:34:00.000
7048,22:15:00.000
5056,14:15:00.000
5811,07:30:00.000
7382,06:00:00.000
5312,06:15:00.000
9677,15:34:00.000
7218,21:00:00.000
1307,22:30:00.000
9277,21:00:00.000
9618,07:00:00.000
5498,15:34:00.000
2011,07:30:00.000
7905,14:15:00.000
1292,15:00:00.000
9300,15:30:00.000
4612,07:00:00.000
1983,22:30:00.000
4363,21:00:00.000
4021,14:15:00.000
1487,14:15:00.000
7285,21:00:00.000
3617,14:15:00.000
9663,21:00:00.000
4861,15:34:00.000
9206,15:00:00.000
7345,15:00:00.000
9180,07:00:00.000
8590,07:00:00.000
9031,06:15:00.000
4593,23:42:00.000
2676,21:00:00.000
6959,14:00:00.000
1862,15:30:00.000
3097,07:30:00.000
6956,15:30:00.000
3168,21:00:00.000
2438,06:00:00.000
4090,21:00:00.000
6631,21:00:00.000
9413,15:34:00.000
5371,22:15:00.000
2554,06:00:00.000
3933,15:00:00.000
6321,07:30:00.000
4901,15:00:00.000
8414,08:42:00.000
6885,08:42:00.000
981,07:30:00.000
2065,08:42:00.000
8782,22:30:00.000
7771,14:00:00.000
2353,15:00:00.000
3338,14:15:00.000
7877,06:00:00.000
7280,14:00:00.000
4847,22:15:00.000
7857,07:30:00.000
6561,14:00:00.000
4907,06:15:00.000
444,06:00:00.000
3568,06:00:00.000
9178,22:30:00.000
2081,15:30:00.000
4520,22:30:00.000
8754,07:00:00.000
2270,14:15:00.000
7959,23:42:00.000
3637,07:30:00.000
7291,15:00:00.000
4439,22:30:00.000
8626,22:30:00.000
4894,22:15:00.000
6746,06:15:00.000
4354,21:00:00.000
1740,22:15:00.000
4270,14:00:00.000
377,21:00:00.000
9738,15:30:00.000
3679,08:42:00.000
9495,06:15:00.000
9280,15:00:00.000
3703,14:00:00.000
4518,23:42:00.000
6341,14:15:00.000
9736,06:00:00.000
7352,07:30:00.000
3876,15:00:00.000
5519,22:15:00.000
7243,07:00:00.000
